r_imm,r_del,delay,choice,p_imm,condition,rt,subject_id,run_type,log_rt
0.96,5.0,7.0,0,0.5,1.0,1480.5,Subj_02,train,7.300135147541646
9.99,10.0,90.0,1,0.5,1.0,1360.5,Subj_02,train,7.215607558223301
4.99,5.0,90.0,1,0.5,1.0,1057.9,Subj_02,train,6.964041089992729
0.53,10.0,30.0,0,0.5,1.0,969.8,Subj_02,train,6.877089864671252
4.3,20.0,365.0,1,0.5,1.0,2167.4,Subj_02,train,7.681283571488895
3.8499999999999996,5.0,30.0,1,0.5,1.0,1308.8,Subj_02,train,7.176865965848482
0.05,5.0,180.0,0,0.5,1.0,1629.2,Subj_02,train,7.395844375774257
19.93,20.0,365.0,1,0.5,1.0,735.5,Subj_02,train,6.6005505400414926
19.86,20.0,7.0,1,0.5,1.0,953.8,Subj_02,train,6.860454005864124
0.23,50.0,365.0,0,0.5,1.0,910.4,Subj_02,train,6.8138840633720665
49.65,50.0,7.0,1,0.5,1.0,1026.1,Subj_02,train,6.933520486868163
4.99,5.0,30.0,1,0.5,1.0,1035.5,Subj_02,train,6.942639680835639
16.95,20.0,180.0,1,0.5,1.0,1006.5,Subj_02,train,6.914234245079846
3.57,10.0,180.0,1,0.5,1.0,2749.0,Subj_02,train,7.918992488165245
4.59,5.0,90.0,1,0.5,1.0,976.7,Subj_02,train,6.884179542453431
18.69,20.0,7.0,1,0.5,1.0,712.1,Subj_02,train,6.568218350988079
4.99,5.0,180.0,1,0.5,1.0,934.2,Subj_02,train,6.839690548068008
49.82,50.0,365.0,1,0.5,1.0,938.5,Subj_02,train,6.844282856026563
17.86,50.0,180.0,1,0.5,1.0,1107.4,Subj_02,train,7.009770204388867
7.14,20.0,180.0,1,0.5,1.0,3280.4,Subj_02,train,8.095720645162256
0.05,10.0,365.0,0,0.5,1.0,864.9,Subj_02,train,6.762613893312466
0.46,50.0,180.0,0,0.5,1.0,1240.9,Subj_02,train,7.123592201780574
0.18,10.0,90.0,0,0.5,1.0,1352.2,Subj_02,train,7.2094881746565775
3.22,20.0,365.0,0,0.1,1.0,4606.6,Subj_02,test,8.435245336768805
5.619999999999999,20.0,180.0,0,0.6,1.0,1314.6,Subj_02,test,7.181287715829476
28.6,50.0,30.0,0,0.9,1.0,2412.0,Subj_02,test,7.788211557847076
15.68,20.0,7.0,1,0.7,1.0,1337.4,Subj_02,test,7.198482709619879
7.609999999999999,10.0,7.0,0,0.4,1.0,1807.4,Subj_02,test,7.499644627467855
5.22,10.0,30.0,1,0.2,1.0,1172.4,Subj_02,test,7.066808208836737
19.49,50.0,90.0,0,0.9,1.0,2690.9,Subj_02,test,7.897630989129696
1.07,5.0,365.0,1,0.6,1.0,1832.5,Subj_02,test,7.513436433760806
2.9899999999999998,10.0,180.0,0,0.7,1.0,1580.1,Subj_02,test,7.365243415157454
7.17,20.0,90.0,1,0.2,1.0,2501.7,Subj_02,test,7.824725779761049
2.02,10.0,365.0,1,0.6,1.0,2672.3,Subj_02,test,7.890694803803222
0.96,5.0,365.0,0,0.5,1.0,1618.6,Subj_02,test,7.389316857061601
7.119999999999999,10.0,7.0,1,0.1,1.0,1019.4,Subj_02,test,6.926969497905941
5.13,20.0,180.0,0,0.2,1.0,1100.5,Subj_02,test,7.003519900966516
3.2600000000000002,5.0,7.0,1,0.1,1.0,1010.1,Subj_02,test,6.917804614835139
13.78,50.0,180.0,0,0.5,1.0,1417.9,Subj_02,test,7.256932182743513
28.0,50.0,30.0,0,0.5,1.0,1594.5,Subj_02,test,7.374315486450112
4.09,5.0,7.0,1,0.7,1.0,851.7,Subj_02,test,6.747234352147035
2.29,10.0,365.0,1,0.8,1.0,1331.6,Subj_02,test,7.19413650570087
2.42,5.0,30.0,1,0.2,1.0,1714.0,Subj_02,test,7.446585099157725
27.39,50.0,30.0,0,0.1,1.0,1320.0,Subj_02,test,7.1853870155804165
13.67,50.0,180.0,0,0.4,1.0,1205.1,Subj_02,test,7.094317830033346
3.9699999999999998,5.0,7.0,1,0.6,1.0,1291.0,Subj_02,test,7.1631723908466425
8.16,20.0,90.0,1,0.9,1.0,1700.9,Subj_02,test,7.438912801720046
14.16,50.0,180.0,0,0.8,1.0,1276.6,Subj_02,test,7.151955572821957
4.01,10.0,90.0,1,0.7,1.0,1149.4,Subj_02,test,7.046995346073642
1.6800000000000002,10.0,365.0,1,0.3,1.0,1239.1,Subj_02,test,7.122140588622448
38.620000000000005,50.0,7.0,1,0.5,1.0,1372.3,Subj_02,test,7.224243443275587
8.33,10.0,7.0,1,0.9,1.0,1929.0,Subj_02,test,7.564757012905729
3.82,20.0,365.0,1,0.5,1.0,1546.9,Subj_02,test,7.344008207242619
1.78,5.0,90.0,1,0.4,1.0,1615.3,Subj_02,test,7.387275976919712
6.119999999999999,20.0,180.0,1,0.9,1.0,1839.1,Subj_02,test,7.517031600504935
9.56,50.0,365.0,1,0.5,1.0,2375.3,Subj_02,test,7.772879024281048
10.97,20.0,30.0,1,0.3,1.0,1325.6,Subj_02,test,7.189620466112353
9.32,50.0,365.0,1,0.3,1.0,1886.8,Subj_02,test,7.542637551410107
38.230000000000004,50.0,7.0,0,0.2,1.0,1230.0,Subj_02,test,7.114769448366463
3.44,20.0,365.0,1,0.2,1.0,1585.0,Subj_02,test,7.368339686311381
38.01,50.0,7.0,0,0.1,1.0,1734.1,Subj_02,test,7.458243825804503
4.430000000000001,20.0,365.0,1,0.9,1.0,1075.3,Subj_02,test,6.980354971396481
5.49,10.0,30.0,0,0.4,1.0,2020.1,Subj_02,test,7.610902294120415
1.8,10.0,365.0,1,0.4,1.0,1300.5,Subj_02,test,7.170504084888706
2.15,10.0,180.0,1,0.1,1.0,1376.6,Subj_02,test,7.227371969964263
8.950000000000001,50.0,365.0,1,0.1,1.0,1980.1,Subj_02,test,7.590902627463749
5.28,20.0,180.0,0,0.3,1.0,1887.2,Subj_02,test,7.542849528093465
3.59,20.0,365.0,1,0.3,1.0,1299.7,Subj_02,test,7.169888747587542
10.16,50.0,365.0,0,0.9,1.0,1628.5,Subj_02,test,7.395414624716288
2.0,5.0,90.0,1,0.6,1.0,1466.6,Subj_02,test,7.290702075659699
9.17,50.0,365.0,1,0.2,1.0,1321.9,Subj_02,test,7.186825374585354
2.8699999999999997,10.0,180.0,0,0.6,1.0,2100.5,Subj_02,test,7.649930690609437
0.35,5.0,365.0,1,0.1,1.0,1467.7,Subj_02,test,7.291451828617153
3.03,5.0,30.0,1,0.7,1.0,1164.0,Subj_02,test,7.059617628291383
1.27,5.0,180.0,1,0.4,1.0,1805.2,Subj_02,test,7.498426667952846
2.4899999999999998,5.0,90.0,1,0.9,1.0,1912.1,Subj_02,test,7.555957393498914
4.99,10.0,30.0,0,0.1,1.0,1257.7,Subj_02,test,7.13703993505311
15.06,20.0,7.0,0,0.2,1.0,1379.1,Subj_02,test,7.229186391480292
10.82,20.0,30.0,1,0.2,1.0,2686.4,Subj_02,test,7.895957286323276
14.39,50.0,180.0,0,0.9,1.0,1882.5,Subj_02,test,7.540355959674049
1.3800000000000001,5.0,180.0,1,0.5,1.0,1607.5,Subj_02,test,7.382435456111774
28.38,50.0,30.0,0,0.8,1.0,1824.5,Subj_02,test,7.509061255876502
3.54,10.0,90.0,1,0.3,1.0,1616.1,Subj_02,test,7.387771118354598
0.5700000000000001,5.0,365.0,0,0.2,1.0,2056.8,Subj_02,test,7.628906655951679
27.62,50.0,30.0,0,0.2,1.0,1463.9,Subj_02,test,7.288859386177366
9.94,50.0,365.0,1,0.8,1.0,1621.8,Subj_02,test,7.391291922510457
1.31,10.0,365.0,1,0.1,1.0,1196.6,Subj_02,test,7.087239480955931
3.36,10.0,180.0,1,0.9,1.0,2126.4,Subj_02,test,7.662185687958981
39.220000000000006,50.0,7.0,0,0.9,1.0,1213.4,Subj_02,test,7.101181615508198
13.89,50.0,180.0,0,0.6,1.0,1199.1,Subj_02,test,7.089326554385387
4.24,5.0,7.0,0,0.8,1.0,2159.0,Subj_02,test,7.677400430514807
1.49,5.0,180.0,1,0.6,1.0,1869.9,Subj_02,test,7.533640232482915
19.27,50.0,90.0,0,0.8,1.0,1725.1,Subj_02,test,7.453040298799698
28.23,50.0,30.0,0,0.7,1.0,1215.7,Subj_02,test,7.103075321561748
1.8900000000000001,5.0,90.0,0,0.5,1.0,1535.2,Subj_02,test,7.33641594469349
2.52,10.0,365.0,1,0.9,1.0,1360.5,Subj_02,test,7.215607558223301
5.4,20.0,180.0,0,0.4,1.0,1897.2,Subj_02,test,7.5481343940034265
11.31,20.0,30.0,0,0.6,1.0,1298.9,Subj_02,test,7.169273031413239
11.8,20.0,30.0,0,0.9,1.0,1575.0,Subj_02,test,7.362010551259734
27.759999999999998,50.0,30.0,0,0.3,1.0,1533.2,Subj_02,test,7.3351123335064
0.72,5.0,365.0,1,0.3,1.0,1981.5,Subj_02,test,7.59160941263049
2.52,10.0,180.0,1,0.3,1.0,2224.1,Subj_02,test,7.707107618388398
4.91,20.0,180.0,0,0.1,1.0,1352.9,Subj_02,test,7.210005715609315
2.27,5.0,90.0,1,0.8,1.0,1986.8,Subj_02,test,7.594280583233195
9.67,50.0,365.0,0,0.6,1.0,1825.1,Subj_02,test,7.509390059035975
4.06,20.0,365.0,1,0.7,1.0,1831.2,Subj_02,test,7.512726768638357
3.9299999999999997,20.0,365.0,1,0.6,1.0,1750.9,Subj_02,test,7.467885220432271
6.2,10.0,30.0,1,0.9,1.0,964.3,Subj_02,test,6.871402449516339
1.28,5.0,90.0,1,0.1,1.0,1176.7,Subj_02,test,7.0704691894698835
2.12,5.0,90.0,1,0.7,1.0,1570.1,Subj_02,test,7.3588945905814755
4.159999999999999,10.0,90.0,1,0.8,1.0,1056.9,Subj_02,test,6.963095374015301
4.2,20.0,365.0,1,0.8,1.0,1194.1,Subj_02,test,7.0851480425393385
2.9099999999999997,5.0,30.0,1,0.6,1.0,953.2,Subj_02,test,6.8598247452245875
1.91,10.0,365.0,1,0.5,1.0,1274.5,Subj_02,test,7.15030922381617
15.209999999999999,20.0,7.0,0,0.3,1.0,1408.4,Subj_02,test,7.250209587280898
7.67,20.0,90.0,1,0.6,1.0,2365.9,Subj_02,test,7.768913778218243
16.05,20.0,7.0,0,0.9,1.0,2204.9,Subj_02,test,7.698437435378614
0.8400000000000001,5.0,365.0,1,0.4,1.0,1180.0,Subj_02,test,7.07326971745971
38.849999999999994,50.0,7.0,0,0.7,1.0,1112.8,Subj_02,test,7.014634640609233
3.67,10.0,90.0,1,0.4,1.0,1728.0,Subj_02,test,7.454719949364001
3.4,10.0,90.0,1,0.2,1.0,1130.6,Subj_02,test,7.03050374424119
3.14,10.0,180.0,1,0.8,1.0,1155.0,Subj_02,test,7.051855622955894
14.01,50.0,180.0,1,0.7,1.0,1279.4,Subj_02,test,7.154146497016037
5.37,10.0,30.0,1,0.3,1.0,1158.0,Subj_02,test,7.05444965813294
27.89,50.0,30.0,0,0.4,1.0,1463.7,Subj_02,test,7.288722755489901
3.4,5.0,30.0,1,0.9,1.0,1201.7,Subj_02,test,7.091492499917254
7.44,20.0,90.0,1,0.4,1.0,1826.2,Subj_02,test,7.50999258418224
18.650000000000002,50.0,90.0,1,0.3,1.0,1524.9,Subj_02,test,7.329684113120966
7.34,10.0,7.0,0,0.2,1.0,1745.6,Subj_02,test,7.464853615078806
38.5,50.0,7.0,0,0.4,1.0,1540.6,Subj_02,test,7.339927229918866
5.98,10.0,30.0,0,0.8,1.0,1564.7,Subj_02,test,7.355449391308012
3.7800000000000002,10.0,90.0,1,0.5,1.0,1472.5,Subj_02,test,7.294716915525742
13.55,50.0,180.0,1,0.3,1.0,1216.0,Subj_02,test,7.103322062526113
7.94,20.0,90.0,1,0.8,1.0,1360.3,Subj_02,test,7.215460542639384
9.79,50.0,365.0,1,0.7,1.0,1496.0,Subj_02,test,7.310550158534422
3.18,5.0,30.0,1,0.8,1.0,1286.0,Subj_02,test,7.1592919047975645
2.8,5.0,30.0,0,0.5,1.0,1963.0,Subj_02,test,7.5822291942764615
38.379999999999995,50.0,7.0,0,0.3,1.0,1318.7,Subj_02,test,7.184401681813654
5.75,20.0,180.0,1,0.7,1.0,1086.7,Subj_02,test,6.990900860068806
19.0,50.0,90.0,0,0.6,1.0,1539.7,Subj_02,test,7.339342871235873
3.86,5.0,7.0,0,0.5,1.0,1519.0,Subj_02,test,7.325807502595773
18.279999999999998,50.0,90.0,0,0.1,1.0,1777.0,Subj_02,test,7.482681828154651
2.69,5.0,30.0,1,0.4,1.0,6687.1,Subj_02,test,8.807935576331277
2.7600000000000002,10.0,180.0,1,0.5,1.0,1883.7,Subj_02,test,7.5409932067881735
38.730000000000004,50.0,7.0,0,0.6,1.0,1154.7,Subj_02,test,7.0515958489578106
13.18,50.0,180.0,0,0.1,1.0,1249.5,Subj_02,test,7.130498750275007
8.1,10.0,7.0,1,0.8,1.0,1301.3,Subj_02,test,7.171119043782712
7.79,20.0,90.0,1,0.7,1.0,2453.3,Subj_02,test,7.805189336005987
3.48,5.0,7.0,0,0.2,1.0,1341.7,Subj_02,test,7.201692745596426
1.98,5.0,180.0,1,0.9,1.0,1884.5,Subj_02,test,7.5414178127071905
1.34,5.0,365.0,1,0.8,1.0,1128.2,Subj_02,test,7.0283787213058755
3.8899999999999997,10.0,90.0,1,0.6,1.0,1928.8,Subj_02,test,7.564653326866961
5.89,20.0,180.0,1,0.8,1.0,1216.4,Subj_02,test,7.10365095580321
7.319999999999999,20.0,90.0,1,0.3,1.0,1113.0,Subj_02,test,7.014814351275545
19.12,50.0,90.0,0,0.7,1.0,2665.7,Subj_02,test,7.888221966274855
5.71,10.0,30.0,1,0.6,1.0,2036.8,Subj_02,test,7.619135227803142
2.14,10.0,365.0,1,0.7,1.0,1725.0,Subj_02,test,7.45298232946546
3.71,20.0,365.0,1,0.4,1.0,1415.5,Subj_02,test,7.255238104551954
1.51,5.0,90.0,1,0.2,1.0,1928.6,Subj_02,test,7.564549630076284
28.110000000000003,50.0,30.0,0,0.6,1.0,2298.3,Subj_02,test,7.739924998190885
5.6,10.0,30.0,0,0.5,1.0,3064.5,Subj_02,test,8.027639702925786
15.450000000000001,20.0,7.0,0,0.5,1.0,2003.9,Subj_02,test,7.602850560760098
7.72,10.0,7.0,1,0.5,1.0,1086.6,Subj_02,test,6.990808834117423
18.88,50.0,90.0,0,0.5,1.0,1887.2,Subj_02,test,7.542849528093465
7.83,10.0,7.0,1,0.6,1.0,1048.3,Subj_02,test,6.954925083458527
1.56,5.0,365.0,1,0.9,1.0,1139.3,Subj_02,test,7.03816931770407
3.17,10.0,90.0,1,0.1,1.0,1404.3,Subj_02,test,7.247294236974135
7.49,10.0,7.0,1,0.3,1.0,891.6,Subj_02,test,6.793017601511714
11.43,20.0,30.0,0,0.7,1.0,1928.5,Subj_02,test,7.564497777648283
1.0,5.0,180.0,1,0.2,1.0,1495.2,Subj_02,test,7.310015256141353
2.64,10.0,180.0,1,0.4,1.0,1151.3,Subj_02,test,7.0486470176796185
4.470000000000001,5.0,7.0,1,0.9,1.0,1102.7,Subj_02,test,7.005516996764633
10.59,20.0,30.0,1,0.1,1.0,989.0,Subj_02,test,6.8966943316227125
1.61,5.0,180.0,1,0.7,1.0,1688.0,Subj_02,test,7.431299675155903
15.83,20.0,7.0,1,0.8,1.0,1045.4,Subj_02,test,6.952154866278821
3.63,5.0,7.0,1,0.3,1.0,984.5,Subj_02,test,6.89213389807918
15.56,20.0,7.0,0,0.6,1.0,1071.4,Subj_02,test,6.97672148344686
5.51,20.0,180.0,1,0.5,1.0,1100.0,Subj_02,test,7.003065458786462
9.44,50.0,365.0,1,0.4,1.0,1274.4,Subj_02,test,7.150230758595839
14.84,20.0,7.0,0,0.1,1.0,1277.0,Subj_02,test,7.152268856032539
6.95,20.0,90.0,1,0.1,1.0,1406.0,Subj_02,test,7.2485040723706105
1.1400000000000001,5.0,180.0,1,0.3,1.0,1204.6,Subj_02,test,7.093902840609621
1.76,5.0,180.0,1,0.8,1.0,1723.9,Subj_02,test,7.452344444900933
11.09,20.0,30.0,1,0.4,1.0,896.5,Subj_02,test,6.798498293045188
3.75,5.0,7.0,1,0.4,1.0,891.1,Subj_02,test,6.792456654618674
1.1900000000000002,5.0,365.0,1,0.7,1.0,1175.3,Subj_02,test,7.069278713138808
2.19,5.0,30.0,1,0.1,1.0,1154.6,Subj_02,test,7.0515092426268335
7.55,20.0,90.0,1,0.5,1.0,955.6,Subj_02,test,6.862339415451655
11.2,20.0,30.0,1,0.5,1.0,819.4,Subj_02,test,6.70857236511277
4.38,10.0,90.0,1,0.9,1.0,1109.8,Subj_02,test,7.011935097891801
2.3699999999999997,10.0,180.0,1,0.2,1.0,1124.9,Subj_02,test,7.02544942179878
1.6600000000000001,5.0,90.0,0,0.3,1.0,1719.7,Subj_02,test,7.449905135990154
18.77,50.0,90.0,0,0.4,1.0,1349.0,Subj_02,test,7.207118856207756
39.0,50.0,7.0,0,0.8,1.0,1717.6,Subj_02,test,7.448683246564571
18.5,50.0,90.0,0,0.2,1.0,928.1,Subj_02,test,6.833139485601347
0.77,5.0,180.0,0,0.1,1.0,1293.7,Subj_02,test,7.165261608923856
5.83,10.0,30.0,1,0.7,1.0,1201.2,Subj_02,test,7.091076336109175
2.57,5.0,30.0,1,0.3,1.0,1228.9,Subj_02,test,7.1138747392905515
11.58,20.0,30.0,0,0.8,1.0,1157.2,Subj_02,test,7.05375857310198
15.33,20.0,7.0,0,0.4,1.0,1179.9,Subj_02,test,7.073184968105874
1.53,10.0,365.0,1,0.2,1.0,1255.2,Subj_02,test,7.135050201418823
13.4,50.0,180.0,0,0.2,1.0,1547.7,Subj_02,test,7.344525236918714
7.96,10.0,7.0,0,0.7,1.0,1234.3,Subj_02,test,7.118259286749883
15.38,20.0,30.0,0,0.5,1.0,3083.2,Subj_03,train,8.033723297660101
42.37,50.0,180.0,0,0.5,1.0,3937.1,Subj_03,train,8.278199690671961
26.32,50.0,90.0,0,0.5,1.0,2860.5,Subj_03,train,7.958751713708583
16.95,20.0,180.0,0,0.5,1.0,4249.7,Subj_03,train,8.354603671191702
9.17,10.0,90.0,0,0.5,1.0,2779.2,Subj_03,train,7.92991839548684
2.15,10.0,365.0,0,0.5,1.0,5211.1,Subj_03,train,8.558546244899716
14.65,20.0,365.0,1,0.5,1.0,3775.4,Subj_03,train,8.236261616334634
4.3,20.0,365.0,0,0.5,1.0,3795.1,Subj_03,train,8.241466039943695
45.87,50.0,90.0,1,0.5,1.0,4062.1,Subj_03,train,8.309455360251876
0.18,10.0,90.0,0,0.5,1.0,2557.7,Subj_03,train,7.8468636961367375
9.99,10.0,90.0,1,0.5,1.0,3173.9,Subj_03,train,8.062716394603893
2.63,50.0,30.0,0,0.5,1.0,2385.5,Subj_03,train,7.7771640249561615
4.970000000000001,5.0,7.0,1,0.5,1.0,4497.8,Subj_03,train,8.411343667324385
19.99,20.0,7.0,1,0.5,1.0,2302.8,Subj_03,train,7.741881052801655
9.350000000000001,10.0,7.0,0,0.5,1.0,4482.7,Subj_03,train,8.407980822442665
4.99,5.0,30.0,1,0.5,1.0,2691.4,Subj_03,train,7.897816783307441
0.53,10.0,30.0,0,0.5,1.0,2166.1,Subj_03,train,7.680683594546933
19.99,20.0,30.0,1,0.5,1.0,3221.2,Subj_03,train,8.07750923992139
0.23,50.0,365.0,0,0.5,1.0,1711.9,Subj_03,train,7.445359143780733
18.69,20.0,7.0,0,0.5,1.0,3839.1,Subj_03,train,8.25299324311166
10.53,20.0,90.0,0,0.5,1.0,2874.7,Subj_03,train,7.963703599960751
49.99,50.0,30.0,1,0.5,1.0,2170.4,Subj_03,train,7.682666761344722
3.57,10.0,180.0,0,0.5,1.0,2368.2,Subj_03,train,7.769885451896856
19.419999999999998,20.0,30.0,1,0.5,1.0,4293.5,Subj_03,train,8.36485753011254
9.98,10.0,180.0,1,0.5,1.0,3788.3,Subj_03,train,8.239672648635697
7.6899999999999995,10.0,30.0,0,0.5,1.0,2991.1,Subj_03,train,8.003396491705292
3.8499999999999996,20.0,7.0,0,0.5,1.0,2300.4,Subj_03,train,7.7408382998395995
0.09,10.0,180.0,0,0.5,1.0,1326.4,Subj_03,train,7.190223784381031
0.05,5.0,180.0,0,0.5,1.0,2018.5,Subj_03,train,7.610109940292996
49.82,50.0,365.0,1,0.5,1.0,2831.2,Subj_03,train,7.948455929031254
19.86,20.0,7.0,0,0.5,1.0,3035.7,Subj_03,train,8.018197319403823
0.91,50.0,90.0,0,0.5,1.0,1828.8,Subj_03,train,7.511415293040546
8.47,10.0,180.0,0,0.5,1.0,2828.2,Subj_03,train,7.947395745873676
0.02,5.0,365.0,0,0.5,1.0,1806.1,Subj_03,train,7.498925103429618
49.99,50.0,7.0,0,0.5,1.0,2263.3,Subj_03,train,7.72457920423568
0.36,20.0,90.0,0,0.5,1.0,2088.1,Subj_03,train,7.644009840576016
9.96,10.0,365.0,1,0.5,1.0,2726.0,Subj_03,train,7.9105906122564775
9.99,10.0,7.0,0,0.5,1.0,2258.2,Subj_03,train,7.722323314746422
4.98,5.0,365.0,1,0.5,1.0,2389.4,Subj_03,train,7.778797567383124
7.14,20.0,180.0,0,0.5,1.0,2666.8,Subj_03,train,7.888634530743905
1.08,5.0,365.0,0,0.5,1.0,4245.3,Subj_03,train,8.353567767626435
9.709999999999999,10.0,30.0,1,0.5,1.0,5303.4,Subj_03,train,8.576103403294956
4.99,5.0,7.0,1,0.5,1.0,1837.5,Subj_03,train,7.516161231086992
49.91,50.0,180.0,1,0.5,1.0,2321.7,Subj_03,train,7.750054954944523
1.05,20.0,30.0,0,0.5,1.0,1165.0,Subj_03,train,7.060476365999801
0.26,5.0,30.0,0,0.5,1.0,1211.6,Subj_03,train,7.099697079153082
19.959999999999997,20.0,180.0,1,0.5,1.0,2608.3,Subj_03,train,7.866453947105869
46.730000000000004,50.0,7.0,0,0.5,1.0,3238.2,Subj_03,train,8.082772898852651
3.66,5.0,365.0,1,0.5,1.0,2295.7,Subj_03,train,7.738793086881525
36.63,50.0,365.0,0,0.5,1.0,2096.1,Subj_03,train,7.6478337542265145
1.79,5.0,180.0,0,0.5,1.0,1505.8,Subj_03,train,7.317079597416022
38.46,50.0,30.0,0,0.5,1.0,2067.6,Subj_03,train,7.6341437933218845
18.35,20.0,90.0,0,0.5,1.0,2096.7,Subj_03,train,7.648119959151193
5.26,10.0,90.0,0,0.5,1.0,2089.7,Subj_03,train,7.644775793986052
4.99,5.0,180.0,1,0.5,1.0,2357.4,Subj_03,train,7.765314595792469
49.96,50.0,90.0,1,0.5,1.0,3762.1,Subj_03,train,8.23273259111322
19.93,20.0,365.0,1,0.5,1.0,4021.1,Subj_03,train,8.299310776023498
0.09,5.0,90.0,0,0.5,1.0,1897.7,Subj_03,train,7.548397905559933
4.24,5.0,180.0,0,0.5,1.0,6723.4,Subj_03,train,8.813349257947397
2.63,5.0,90.0,0,0.5,1.0,1897.8,Subj_03,train,7.548450599539658
0.46,50.0,180.0,0,0.5,1.0,1493.6,Subj_03,train,7.308944592227513
48.54,50.0,30.0,0,0.5,1.0,4316.0,Subj_03,train,8.370084326378025
19.979999999999997,20.0,90.0,1,0.5,1.0,4119.3,Subj_03,train,8.323438524995815
17.86,50.0,180.0,0,0.5,1.0,2614.6,Subj_03,train,7.86886640112776
0.18,20.0,180.0,0,0.5,1.0,1170.6,Subj_03,train,7.06527171685712
7.33,10.0,365.0,0,0.5,1.0,1564.0,Subj_03,train,7.355001921105257
10.75,50.0,365.0,0,0.5,1.0,1857.8,Subj_03,train,7.52714827095342
9.99,10.0,30.0,1,0.5,1.0,2455.7,Subj_03,train,7.8061671319690005
4.85,5.0,30.0,0,0.5,1.0,6205.6,Subj_03,train,8.733207389176663
4.59,5.0,90.0,0,0.5,1.0,2313.6,Subj_03,train,7.746560031964446
9.62,50.0,7.0,0,0.5,1.0,1776.3,Subj_03,train,7.48228782820584
49.65,50.0,7.0,0,0.5,1.0,1829.3,Subj_03,train,7.511688658997253
0.05,10.0,365.0,0,0.5,1.0,1029.0,Subj_03,train,6.9363427358340495
0.09,20.0,365.0,0,0.5,1.0,1524.1,Subj_03,train,7.329159350891804
1.92,10.0,7.0,0,0.5,1.0,1115.1,Subj_03,train,7.016699365971316
4.99,5.0,90.0,1,0.5,1.0,1996.0,Subj_03,train,7.59890045687141
9.93,10.0,7.0,0,0.5,1.0,2549.7,Subj_03,train,7.84373098417269
3.8499999999999996,5.0,30.0,0,0.5,1.0,1828.8,Subj_03,train,7.511415293040546
0.96,5.0,7.0,0,0.5,1.0,1464.7,Subj_03,train,7.289405722324261
4.67,5.0,7.0,0,0.5,1.0,2705.7,Subj_03,train,7.903115937839772
49.99,50.0,365.0,1,0.6,1.0,2753.8,Subj_03,test,7.920737055010272
0.01,10.0,7.0,0,0.3,1.0,1339.8,Subj_03,test,7.200275628074167
4.99,5.0,365.0,1,0.8,1.0,1530.6,Subj_03,test,7.3334150943758205
49.99,50.0,365.0,1,0.6,1.0,1864.8,Subj_03,test,7.530909087721548
19.99,20.0,365.0,1,0.9,1.0,1387.9,Subj_03,test,7.235547092361794
9.99,10.0,365.0,1,0.7,1.0,1228.7,Subj_03,test,7.113711978873526
19.99,20.0,365.0,1,0.7,1.0,1613.9,Subj_03,test,7.3864088890417765
,5.0,7.0,0,0.5,1.0,3718.9,Subj_03,test,8.221183204614913
0.01,5.0,7.0,0,0.1,1.0,1411.2,Subj_03,test,7.252195685252527
49.99,50.0,365.0,1,0.7,1.0,1757.7,Subj_03,test,7.471761415218853
0.01,50.0,7.0,0,0.2,1.0,1214.2,Subj_03,test,7.101840702696333
19.99,20.0,365.0,1,0.6,1.0,1490.7,Subj_03,test,7.307001087276385
0.01,5.0,7.0,0,0.2,1.0,1205.4,Subj_03,test,7.0945667410489435
9.99,10.0,365.0,1,0.6,1.0,2205.1,Subj_03,test,7.698528138326522
,50.0,7.0,0,0.5,1.0,2102.4,Subj_03,test,7.650834828290291
4.99,5.0,365.0,0,0.9,1.0,1646.2,Subj_03,test,7.406224880538543
0.01,20.0,7.0,0,0.1,1.0,2128.3,Subj_03,test,7.663078817968758
0.01,50.0,7.0,0,0.1,1.0,1780.6,Subj_03,test,7.484705665139571
0.01,50.0,7.0,0,0.3,1.0,1397.5,Subj_03,test,7.242440205029254
9.99,10.0,365.0,1,0.7,1.0,2642.0,Subj_03,test,7.879291485082271
0.01,50.0,7.0,0,0.4,1.0,1633.6,Subj_03,test,7.398541447410401
9.99,10.0,365.0,1,0.7,1.0,3667.5,Subj_03,test,8.207265510017137
4.99,5.0,365.0,1,0.8,1.0,2726.6,Subj_03,test,7.9108106907520295
4.99,5.0,365.0,1,0.6,1.0,1804.4,Subj_03,test,7.4979834055342405
9.99,10.0,365.0,1,0.7,1.0,4132.4,Subj_03,test,8.32661363097529
,10.0,90.0,0,0.5,1.0,1510.0,Subj_03,test,7.31986492980897
19.99,20.0,365.0,1,0.6,1.0,2908.2,Subj_03,test,7.9752896120793855
0.01,50.0,7.0,0,0.2,1.0,1393.3,Subj_03,test,7.239430313119546
0.01,20.0,7.0,0,0.4,1.0,1225.3,Subj_03,test,7.110940990955401
19.99,20.0,365.0,1,0.8,1.0,1597.9,Subj_03,test,7.376445546145343
4.99,5.0,365.0,1,0.6,1.0,2045.8,Subj_03,test,7.623544190022907
49.99,50.0,365.0,1,0.7,1.0,1423.1,Subj_03,test,7.2605928696896145
0.01,10.0,7.0,0,0.2,1.0,1167.5,Subj_03,test,7.062619989543053
,50.0,90.0,0,0.5,1.0,2692.7,Subj_03,test,7.898299686680433
0.01,10.0,7.0,0,0.3,1.0,1790.1,Subj_03,test,7.490026763196146
,10.0,30.0,0,0.5,1.0,1673.0,Subj_03,test,7.422373700986824
